1001 183.000000 183.000000
1,32,111,111 371.333333 383.196078
1,32,56,56 218.460000 249.120000
1,32,112,112 306.000000 306.000000
1,13,111,111 325.321101 356.872727
1,14,56,56 189.200000 188.000000
1,13,56,56 182.970149 192.537594
1,27,56,56 200.805882 213.662722
1,27,28,28 154.873817 154.769492
1,28,28,27 201.425000 150.685714
1,56,56,13 247.300000 197.433333
1,65,56,56 219.600000 264.254237
1,65,57,57 255.750000 255.750000
1,54,28,28 166.175094 167.355754
1,28,28,54 207.190476 166.126866
1,28,28,135 226.400000 230.850000
1,28,28,270 294.398438 309.527132
1,108,28,28 189.643750 197.238994
1,108,14,14 149.703859 142.757220
1,14,14,108 176.738693 140.257028
1,270,14,14 175.350000 165.000000
1,270,28,28 242.385714 241.608696
1,54,14,14 148.200000 143.777778
1,14,14,540 223.635659 185.207692
1,216,14,14 168.475000 154.125000
1,216,7,7 133.329392 130.493200
1,7,7,216 166.061224 128.315789
1,540,7,7 147.800000 142.300000
1,540,14,14 228.014286 194.585714
1,108,7,7 129.200000 132.500000
1,7,7,1080 192.372881 150.957143
1,1001 108.894737 53.473684
1,3,224,224 207.666667 207.666667
1,111,111,32 474.900000 474.900000
1,65,28,28 180.200000 180.300000
1,56,56,65 331.600000 331.600000
1,135,28,28 188.050000 170.650000
1,1080,7,7 170.933333 144.866667
