1001 3913.500000 3913.500000
1,3,331,331 4373.400000 4373.400000
1,96,165,165 9061.000000 9061.000000
1,108,83,83 5352.562500 5352.562500
1,54,165,165 5344.783333 5344.783333
1,54,83,83 4756.920000 4756.920000
1,270,83,83 6413.000000 6413.000000
1,42,42,108 6095.400000 6095.400000
1,42,42,540 7454.150000 7454.150000
1,216,42,42 6012.150000 6012.150000
1,42,42,216 4921.580952 4921.580952
1,42,42,1080 7640.484615 7640.484615
1,432,42,42 5541.470000 5541.470000
1,21,21,432 4665.255556 4665.255556
1,21,21,2160 5849.146154 5849.146154
1,432,21,21 5303.736364 5303.736364
1,864,11,11 5604.786207 5604.786207
1,864,21,21 5369.800000 5369.800000
1,11,11,864 4012.010526 4012.010526
1,11,11,4320 5512.910000 5512.910000
1,1001 3949.150000 3949.150000
