1001 5428.000000 5428.000000
1,96,165,165 3716.989796 3460.061947
1,42,165,165 2776.128205 1714.216216
1,96,83,83 2825.510638 2266.076923
1,42,83,83 1113.565934 1403.866337
1,83,83,42 1069.117647 1280.757009
1,83,83,168 2718.921053 2814.644444
1,168,83,83 2558.391304 2633.928571
1,96,166,166 4160.222222 4160.222222
1,84,83,83 1371.049020 1438.228571
1,84,42,42 633.700000 430.207547
1,42,42,84 629.063492 398.205128
1,42,42,336 1264.562500 1401.062500
1,168,42,42 887.294587 800.252331
1,42,42,168 871.636719 824.375000
1,1008,42,42 2366.412791 2869.944444
1,336,42,42 1114.647619 1269.436893
1,336,21,21 509.623667 400.619747
1,21,21,336 446.137705 420.134868
1,21,21,1344 1152.411765 1362.500000
1,1008,43,43 3152.294118 3152.294118
1,168,21,21 674.333333 542.529412
1,2016,21,21 1351.925926 1688.084821
1,672,21,21 678.918605 792.024096
1,672,11,11 387.488301 322.264870
1,11,11,672 358.630631 311.402516
1,11,11,2688 605.090909 860.800000
1,2016,22,22 2431.611111 2431.611111
1,336,11,11 564.625000 290.500000
1,4032,11,11 1051.795918 1207.337500
1,1001 995.764706 87.764706
1,3,331,331 909.428571 909.428571
1,165,165,96 4156.222222 4156.222222
1,1344,21,21 913.000000 1176.111111
1,1008,21,21 961.812500 1179.500000
1,42,42,1008 3542.400000 3542.400000
1,2688,11,11 726.222222 789.210526
1,2016,11,11 792.066667 822.250000
1,21,21,2016 1451.750000 1451.750000
