Conv2d_1a_3x3/convolution 4855.636363636364 2573.6 1592.7 941.25
Conv2d_2a_3x3/convolution 12022.545454545454 6450.818181818182 5823.909090909091 2381.181818181818
Conv2d_2b_3x3/convolution 19472.81818181818 10908.272727272728 7851.363636363636 3782.818181818182
MaxPool_3a_3x3/MaxPool 1662.4545454545455 1031.3636363636363 836.8888888888889 1896.090909090909
Conv2d_3b_1x1/convolution 3904.2727272727275 2305.1 1427.4545454545455 1311.4
Conv2d_4a_3x3/convolution 19259.636363636364 10559.272727272728 6685.272727272727 3816.181818181818
MaxPool_5a_3x3/MaxPool 1091.2727272727273 834.8 532.0909090909091 1330.909090909091
Mixed_5b/Branch_0/Conv2d_0a_1x1/convolution 1631.5454545454545 1110.0 554.0909090909091 612.0
Mixed_5b/Branch_1/Conv2d_0a_1x1/convolution 1272.3636363636363 760.7777777777778 440.27272727272725 682.3
Mixed_5b/Branch_1/Conv2d2d_0b_5x5/convolution 7748.272727272727 3991.818181818182 2396.5454545454545 3911.909090909091
Mixed_5b/Branch_2/Conv2d_0a_1x1/convolution 1745.6363636363637 977.3 583.7272727272727 621.7
Mixed_5b/Branch_2/Conv2d_0b_3x3/convolution 2144.181818181818 1177.4 826.5454545454545 779.4
Mixed_5b/Branch_2/Conv2d_0c_3x3/convolution 2799.090909090909 1537.4545454545455 1030.3636363636363 863.8888888888889
Mixed_5b/Branch_3/AvgPool_0a_3x3/AvgPool 1301.1818181818182 769.1818181818181 512.1818181818181 757.1
Mixed_5b/Branch_3/Conv2d_0b_1x1/convolution 1077.2727272727273 517.5454545454545 534.7 421.0
Mixed_5b/concat 392.09090909090907 332.09090909090907 383.57142857142856 418.6
Mixed_5c/Branch_0/Conv2d_0a_1x1/convolution 2015.1818181818182 1060.6363636363637 992.9 816.9
Mixed_5c/Branch_1/Conv2d_0b_1x1/convolution 1616.3636363636363 853.7272727272727 544.2 872.1
Mixed_5c/Branch_1/Conv2d_1_0c_5x5/convolution 7793.363636363636 3929.6363636363635 2457.8888888888887 3904.6363636363635
Mixed_5c/Branch_2/Conv2d_0a_1x1/convolution 2248.2727272727275 1196.1818181818182 732.0 772.2727272727273
Mixed_5c/Branch_2/Conv2d_0b_3x3/convolution 2176.6363636363635 1180.090909090909 807.7 767.4
Mixed_5c/Branch_2/Conv2d_0c_3x3/convolution 2839.090909090909 1552.909090909091 1026.5454545454545 884.5
Mixed_5c/Branch_3/AvgPool_0a_3x3/AvgPool 1743.5454545454545 1015.6363636363636 667.0909090909091 956.8
Mixed_5c/Branch_3/Conv2d_0b_1x1/convolution 1935.7272727272727 981.3 952.5454545454545 734.9090909090909
Mixed_5c/concat 427.90909090909093 361.5 549.2 418.90909090909093
Mixed_5d/Branch_0/Conv2d_0a_1x1/convolution 2244.0 1156.0 781.3333333333334 775.1818181818181
Mixed_5d/Branch_1/Conv2d_0a_1x1/convolution 1733.8181818181818 937.9 587.125 922.5555555555555
Mixed_5d/Branch_1/Conv2d2d_0b_5x5/convolution 7873.090909090909 3958.2727272727275 2436.8 3890.9
