1,32,149,149 1034.750000 611.750000
1,64,147,147 2187.888889 1134.333333
1,80,73,73 680.666667 549.444444
1,192,35,35 446.674419 321.714286
1,96,35,35 239.548387 232.600000
1,32,35,35 283.500000 172.100000
1,256,35,35 326.923077 337.413043
1,64,35,35 189.545455 222.413793
1,48,35,35 198.896552 232.650000
1,288,35,35 474.092105 443.541667
1,288,17,17 204.428571 187.500000
1,768,17,17 401.613636 262.175879
1,128,17,17 170.816327 159.324324
1,192,17,17 191.409091 171.036649
1,160,17,17 179.786517 161.922078
1,768,8,8 147.875000 168.827586
1,1280,8,8 197.369565 164.605263
1,448,8,8 122.666667 170.842105
1,384,8,8 141.700855 154.586207
1,320,8,8 107.052632 144.473684
1,2048,8,8 185.892857 253.119048
1,2048,1,1 93.555556 111.666667
1,1,1,1001 112.500000 110.444444
1,1001 53.166667 32.571429
1,3,299,299 281.333333 281.333333
1,32,147,147 819.800000 802.200000
1,64,73,73 464.800000 646.600000
1,192,71,71 802.000000 1418.000000
1,1001,1,1 153.555556 995.833333
