1001 11149.000000 11149.000000
1,32,149,149 3036.888889 3686.888889
1,64,147,147 6449.705882 6217.894737
1,160,73,73 4452.684211 4161.900000
1,64,73,73 2095.848485 2371.050000
1,96,71,71 2313.800000 3243.200000
1,192,35,35 1577.500000 2239.133333
1,64,35,35 1405.302632 1409.225000
1,384,35,35 2295.016760 2719.970588
1,96,35,35 947.650000 1611.850000
1,384,17,17 922.857143 1675.544444
1,192,17,17 1282.932099 1340.973958
1,224,17,17 1490.180000 1743.514286
1,1024,17,17 1688.638522 2249.021739
1,256,17,17 1423.250000 1530.940476
1,320,17,17 1768.800000 1543.500000
1,1024,8,8 739.900000 1426.200000
1,384,8,8 1019.333333 903.316667
1,512,8,8 597.760000 1049.301370
1,1536,8,8 823.455782 1086.593220
1,256,8,8 500.841667 1143.900000
1,1536,1,1 469.400000 989.200000
1,1001 89.150000 68.350000
2 11946.000000 11946.000000
1,3,299,299 2074.888889 2074.888889
1,32,147,147 5249.000000 3648.600000
1,96,73,73 2819.000000 3412.800000
1,192,71,71 4534.473684 5359.800000
1,224,35,35 2008.900000 2008.900000
1,448,8,8 579.633333 1208.066667
1,1,1,1536 432.800000 962.500000
