1,32,149,149 3080.000000 3708.000000
1,64,147,147 9147.100000 6619.666667
1,80,73,73 2082.100000 3049.200000
1,192,35,35 1380.450000 1667.925000
1,96,35,35 959.206897 1259.035714
1,32,35,35 2809.100000 1053.600000
1,256,35,35 1746.750000 2069.297872
1,64,35,35 754.878049 1426.656716
1,48,35,35 1594.466667 1491.650000
1,288,35,35 1816.100000 2147.840000
1,288,17,17 1646.900000 1218.800000
1,768,17,17 1357.605263 1775.956284
1,128,17,17 616.731707 997.542857
1,192,17,17 975.240000 1191.538043
1,160,17,17 660.638554 1036.508197
1,768,8,8 604.300000 767.157895
1,1280,8,8 737.600000 903.766667
1,448,8,8 524.200000 717.400000
1,384,8,8 597.857143 858.025316
1,320,8,8 454.578947 541.000000
1,2048,8,8 957.300000 1643.875000
1,2048,1,1 1069.800000 434.600000
1,1,1,1001 425.600000 469.888889
1,1001 43.888889 47.827586
1,3,299,299 1646.333333 1646.333333
1,32,147,147 5428.500000 3627.900000
1,64,73,73 1759.100000 2352.700000
1,192,71,71 5173.222222 5031.900000
1,1001,1,1 495.400000 970.400000
