1001 5584.000000 5584.000000
1,3,224,224 2764.000000 2764.000000
1,32,111,111 3195.130435 3195.130435
1,65,56,56 2111.250000 2111.250000
1,27,56,56 1707.722222 1707.722222
1,28,28,27 1457.200000 1457.200000
1,54,28,28 1372.488889 1372.488889
1,28,28,54 1581.866667 1581.866667
1,28,28,270 2500.000000 2500.000000
1,14,14,540 1457.333333 1457.333333
1,108,14,14 1448.888889 1448.888889
1,216,7,7 857.000000 857.000000
1,7,7,216 1589.666667 1589.666667
1,7,7,1080 991.250000 991.250000
1,1080 1530.500000 1530.500000
1,1001 896.714286 896.714286
1,13,56,56 3924.000000 3924.000000
1,28,28,135 1861.000000 1861.000000
1,108,28,28 2167.000000 2167.000000
1,14,14,108 1663.333333 1663.333333
1,216,14,14 1975.000000 1975.000000
