1001 4647.000000 4647.000000
1,96,165,165 2976.711111 2421.072165
1,96,83,83 923.441860 1458.595745
1,96,166,166 3685.000000 3685.000000
1,54,83,83 597.153846 783.506912
1,108,83,83 998.115942 1190.427419
1,108,42,42 369.262948 547.349558
1,42,42,108 380.580000 564.857143
1,54,165,165 1766.436782 1594.209877
1,83,83,54 660.833333 931.809524
1,270,83,83 2248.372093 2497.270833
1,42,42,540 1458.866667 2616.394737
1,216,42,42 677.574982 967.837973
1,42,42,216 832.380952 1306.932271
1,270,84,84 2012.650000 2012.650000
1,42,42,1080 2723.000000 3005.692810
1,1080,21,21 1174.176471 1339.250000
1,1080,42,42 2440.500000 3042.457831
1,216,21,21 503.666667 532.888889
1,432,21,21 463.822764 905.543994
1,21,21,432 424.076190 1015.547325
1,432,42,42 1309.752000 1280.844262
1,21,21,2160 1643.960000 1960.253333
1,2160,11,11 613.375000 1588.950000
1,2160,21,21 1746.214286 2903.375000
1,432,11,11 732.200000 635.900000
1,864,11,11 271.808163 549.896450
1,11,11,864 391.377551 582.879227
1,864,21,21 891.586207 1053.991304
1,11,11,4320 1324.016393 1089.621359
1,1001 41.150000 24.894737
1,3,331,331 312.888889 312.888889
1,165,165,96 4476.400000 4476.400000
1,540,42,42 1345.944444 1685.450000
1,270,42,42 701.000000 1108.500000
1,83,83,270 2695.300000 2695.300000
1,4320,11,11 1033.725000 2214.122449
