1001 7633.000000 7633.000000
1,3,331,331 2340.950000 2340.950000
1,96,165,165 8527.583333 8527.583333
1,108,83,83 5351.450000 5351.450000
1,54,165,165 4378.780000 4378.780000
1,54,83,83 2650.983333 2650.983333
1,270,83,83 5742.250000 5742.250000
1,42,42,108 3061.871429 3061.871429
1,42,42,540 4424.133333 4424.133333
1,216,42,42 3588.906667 3588.906667
1,42,42,216 4658.492308 4658.492308
1,42,42,1080 8107.354545 8107.354545
1,432,42,42 3916.722222 3916.722222
1,432,21,21 3050.710000 3050.710000
1,21,21,432 3301.796154 3301.796154
1,21,21,2160 4082.445455 4082.445455
1,864,21,21 4019.871429 4019.871429
1,864,11,11 3238.000000 3238.000000
1,11,11,864 2257.450000 2257.450000
1,11,11,4320 4839.125000 4839.125000
1,1001 1492.225000 1492.225000
