cell_stem_conv1 74049.0 37383.36363636364 37854.0 18956.272727272728
cell_stem_0/cell_base/relu 5530.0 3434.7272727272725 3742.181818181818 2391.7
cell_stem_0/cell_base/Conv1x1 88622.54545454546 45682.27272727273 45530.63636363636 34936.72727272727
cell_stem_0/comb_iter_1/left/bf_relu_0 3070.5454545454545 2032.3636363636363 2137.1 1628.7272727272727
cell_stem_0/comb_iter_1/left/separable_depthwise7x7_1 66337.72727272728 35446.63636363636 36763.09090909091 66157.45454545454
cell_stem_0/comb_iter_1/left/separable_pointwise7x7_1 15706.272727272728 8943.818181818182 8752.181818181818 9553.09090909091
cell_stem_0/comb_iter_1/left/separable_depthwise7x7_2 62407.0 33763.90909090909 34342.72727272727 25960.545454545456
cell_stem_0/comb_iter_1/left/separable_pointwise7x7_2 15613.272727272728 8641.181818181818 9056.181818181818 9592.272727272728
cell_stem_0/comb_iter_1/right/pooling/maxpool_3 5658.545454545455 4446.454545454545 4782.545454545455 3311.181818181818
cell_stem_0/comb_iter_1/add 1126.1818181818182 961.3333333333334 1091.1 1353.7
cell_stem_0/comb_iter_2/left/bf_relu_0 3131.181818181818 2212.0 2284.3636363636365 1660.1818181818182
cell_stem_0/comb_iter_2/left/separable_depthwise5x5_1 15236.272727272728 9975.181818181818 11986.363636363636 53077.181818181816
cell_stem_0/comb_iter_2/left/separable_pointwise5x5_1 15802.09090909091 8558.0 8953.545454545454 9610.818181818182
cell_stem_0/comb_iter_2/left/separable_depthwise5x5_2 10820.454545454546 7524.727272727273 8245.545454545454 13641.181818181818
cell_stem_0/comb_iter_2/left/separable_pointwise5x5_2 15567.272727272728 8526.181818181818 8809.90909090909 9803.545454545454
cell_stem_0/comb_iter_2/right/bf_relu_0 3112.3636363636365 2292.181818181818 2187.2727272727275 1602.7272727272727
cell_stem_0/comb_iter_2/right/separable_depthwise3x3_1 7965.909090909091 6493.0 8025.181818181818 2324.4545454545455
cell_stem_0/comb_iter_2/right/separable_pointwise3x3_1 15707.0 8751.545454545454 8902.818181818182 9712.545454545454
cell_stem_0/comb_iter_2/right/separable_depthwise3x3_2 3128.5454545454545 3234.3636363636365 3909.6 1440.2727272727273
cell_stem_0/comb_iter_2/right/separable_pointwise3x3_2 15597.09090909091 8594.272727272728 8806.818181818182 9774.363636363636
cell_stem_0/comb_iter_2/add 1147.2727272727273 928.25 1055.5555555555557 1248.909090909091
cell_stem_0/comb_iter_3/left/bf_relu_0 880.0909090909091 666.2222222222222 716.8888888888889 1171.909090909091
cell_stem_0/comb_iter_3/left/separable_depthwise3x3_1 3077.181818181818 2986.8 3897.909090909091 1398.8181818181818
cell_stem_0/comb_iter_3/left/separable_pointwise3x3_1 15705.181818181818 8697.363636363636 9125.636363636364 9828.636363636364
cell_stem_0/comb_iter_3/left/separable_depthwise3x3_2 3051.909090909091 2996.5 3781.3 1367.8181818181818
cell_stem_0/comb_iter_3/left/separable_pointwise3x3_2 15554.454545454546 8436.181818181818 8983.272727272728 9457.636363636364
cell_stem_0/comb_iter_3/right/pooling/maxpool_3 5638.727272727273 4449.909090909091 4725.727272727273 3149.6363636363635
cell_stem_0/comb_iter_3/add 1095.1818181818182 944.7 1048.4444444444443 1215.0
cell_stem_0/comb_iter_4/right/relu 3046.6363636363635 2258.5454545454545 2154.6 1562.2727272727273
cell_stem_0/comb_iter_4/right/Conv1x1 16426.454545454544 9078.363636363636 9529.272727272728 6900.909090909091
cell_stem_0/comb_iter_0/left/bf_relu_0 5474.909090909091 3672.2727272727275 3629.6363636363635 2287.2727272727275
cell_stem_0/comb_iter_0/left/separable_depthwise5x5_1 26880.090909090908 15739.90909090909 17548.81818181818 93906.36363636363
cell_stem_0/comb_iter_0/left/separable_pointwise5x5_1 22563.727272727272 12321.727272727272 12512.272727272728 9256.0
cell_stem_0/comb_iter_0/left/separable_depthwise5x5_2 10864.09090909091 7330.545454545455 8146.636363636364 13832.818181818182
cell_stem_0/comb_iter_0/left/separable_pointwise5x5_2 15540.09090909091 8657.454545454546 8787.454545454546 9858.727272727272
cell_stem_0/comb_iter_0/right/pooling/maxpool_3 9981.818181818182 7676.909090909091 8117.909090909091 4848.272727272727
cell_stem_0/comb_iter_0/right/pool_1x1_conv 22387.272727272728 12051.818181818182 11955.90909090909 9468.363636363636
cell_stem_0/comb_iter_0/add 1192.1818181818182 925.875 1104.75 1249.8181818181818
cell_stem_0/comb_iter_4/left/bf_relu_0 5464.272727272727 3562.090909090909 3591.181818181818 2401.6363636363635
cell_stem_0/comb_iter_4/left/separable_depthwise3x3_1 12718.454545454546 9245.90909090909 10135.09090909091 3583.7272727272725
cell_stem_0/comb_iter_4/left/separable_pointwise3x3_1 22548.909090909092 12333.545454545454 12316.272727272728 9314.454545454546
cell_stem_0/comb_iter_4/left/separable_depthwise3x3_2 3084.5454545454545 2867.4 4052.5454545454545 1413.1818181818182
cell_stem_0/comb_iter_4/left/separable_pointwise3x3_2 15644.363636363636 8742.727272727272 8867.363636363636 9656.818181818182
cell_stem_0/comb_iter_4/add 1194.5454545454545 846.2222222222222 976.75 1241.3636363636363
cell_stem_0/cell_output/concat 2793.1 4120.545454545455 3532.0 2391.6363636363635
cell_stem_1/cell_base/relu 4491.909090909091 3323.7272727272725 3387.6 1887.090909090909
cell_stem_1/cell_base/Conv1x1 75950.90909090909 39269.0 39278.1 34742.0
cell_stem_1/comb_iter_1/left/bf_relu_0 1889.1818181818182 1428.7 1403.888888888889 1501.7272727272727
cell_stem_1/comb_iter_1/left/separable_depthwise7x7_1 33205.63636363636 18394.18181818182 18732.18181818182 12461.0
cell_stem_1/comb_iter_1/left/separable_pointwise7x7_1 10012.454545454546 6391.818181818182 6571.454545454545 4869.818181818182
cell_stem_1/comb_iter_1/left/separable_depthwise7x7_2 31384.81818181818 16818.454545454544 17427.909090909092 8039.727272727273
cell_stem_1/comb_iter_1/left/separable_pointwise7x7_2 9940.09090909091 6501.090909090909 6265.636363636364 4855.272727272727
cell_stem_1/comb_iter_1/right/pooling/maxpool_3 3258.090909090909 2981.818181818182 3083.2727272727275 2149.4545454545455
cell_stem_1/comb_iter_1/add 555.7272727272727 547.7142857142857 728.875 1212.1818181818182
cell_stem_1/comb_iter_2/left/bf_relu_0 1892.8181818181818 1394.6 1506.7 1588.0
cell_stem_1/comb_iter_2/left/separable_depthwise5x5_1 7445.636363636364 5403.0 6293.636363636364 10698.545454545454
cell_stem_1/comb_iter_2/left/separable_pointwise5x5_1 10021.181818181818 6721.727272727273 6611.090909090909 4871.272727272727
cell_stem_1/comb_iter_2/left/separable_depthwise5x5_2 5412.727272727273 4332.0 4687.909090909091 6282.454545454545
