1001 4755.000000 4755.000000
1,3,331,331 4068.250000 4068.250000
1,96,165,165 22835.250000 22835.250000
1,54,165,165 7128.750000 7128.750000
1,54,83,83 3068.125000 3068.125000
1,270,83,83 10794.250000 10794.250000
1,108,83,83 6962.250000 6962.250000
1,216,42,42 7160.736111 7160.736111
1,42,42,108 11442.416667 11442.416667
1,42,42,540 7826.500000 7826.500000
1,42,42,216 3636.772727 3636.772727
1,42,42,1080 18550.562500 18550.562500
1,432,42,42 14313.250000 14313.250000
1,21,21,432 3169.545455 3169.545455
1,21,21,2160 9808.812500 9808.812500
1,432,21,21 6538.650000 6538.650000
1,864,21,21 8566.062500 8566.062500
1,864,11,11 4888.867470 4888.867470
1,11,11,864 2441.868421 2441.868421
1,11,11,4320 5803.733333 5803.733333
1,1001 1826.500000 1826.500000
