1001 14170.000000 14170.000000
1,96,165,165 10044.125000 11127.583333
1,96,83,83 3038.734694 4388.280000
1,96,166,166 11819.900000 11819.900000
1,54,83,83 1955.662921 2566.573222
1,108,83,83 3247.897959 4141.562092
1,108,42,42 1243.906667 1737.329502
1,42,42,108 1574.020000 2121.881356
1,54,165,165 6156.919192 7066.828283
1,83,83,54 2601.400000 3848.000000
1,270,83,83 7375.595745 8596.650000
1,42,42,540 5952.750000 6317.000000
1,216,42,42 1992.136279 2736.268231
1,42,42,216 2561.277372 3425.550360
1,270,84,84 7502.000000 7502.000000
1,42,42,1080 11864.500000 12409.152941
1,1080,21,21 2699.894737 3357.950000
1,1080,42,42 7598.786517 9656.611111
1,216,21,21 1440.222222 954.600000
1,432,21,21 1274.631854 2010.149660
1,21,21,432 1558.135593 2444.375000
1,432,42,42 3383.309353 4086.248322
1,21,21,2160 7520.776471 6882.135294
1,2160,11,11 1649.950000 3002.600000
1,2160,21,21 4243.977528 6107.528090
1,432,11,11 1880.600000 1329.200000
1,864,11,11 943.501637 1455.067587
1,11,11,864 1139.510000 1724.901818
1,864,21,21 2028.870504 2607.438462
1,11,11,4320 5081.450000 4045.427273
1,1001 90.111111 91.950000
1,3,331,331 1911.000000 1911.000000
1,165,165,96 13718.111111 13718.111111
1,540,42,42 4087.368421 5039.947368
1,270,42,42 2356.315789 3159.000000
1,83,83,270 10270.400000 10270.400000
1,4320,11,11 2804.600000 3658.740000
