2 4019.000000 4019.000000
1,96,165,165 12337.116279 12110.258065
1,96,83,83 4876.173913 4694.580645
1,96,166,166 28553.000000 28553.000000
1,54,83,83 4028.768519 3469.410959
1,108,83,83 5568.103448 4691.472222
1,108,42,42 2766.216216 2591.500000
1,42,42,108 3356.076923 2743.191489
1,54,165,165 8312.789474 8384.680000
1,83,83,54 4575.636364 3822.500000
1,270,83,83 9142.227273 9123.609756
1,42,42,540 7082.142857 6405.761905
1,216,42,42 3513.429280 3145.625598
1,42,42,216 4257.818182 3498.403571
1,270,84,84 9829.454545 9829.454545
1,42,42,1080 16729.520408 15267.852632
1,1080,21,21 4926.100000 4592.625000
1,1080,42,42 11094.912500 10411.333333
1,216,21,21 5473.000000 2907.750000
1,432,21,21 2792.770235 2467.325203
1,21,21,432 3203.200000 2478.161290
1,432,42,42 4786.813953 4842.351351
1,21,21,2160 7989.989362 6839.389474
1,2160,11,11 3221.500000 2762.600000
1,2160,21,21 6234.662500 5940.928571
1,432,11,11 1754.000000 2039.125000
1,864,11,11 2394.289835 2164.087483
1,11,11,864 2413.166667 2007.757576
1,864,21,21 3521.348837 3421.162162
1,11,11,4320 4648.741935 4258.433333
1,3,331,331 2482.444444 2482.444444
1,165,165,96 17426.500000 17426.500000
1,540,42,42 5789.650000 6932.500000
1,270,42,42 4092.850000 3579.000000
1,83,83,270 13393.300000 13393.300000
1,4320,11,11 4719.580000 5725.750000
1,1001 1317.600000 1173.777778
