1,3,299,299 2987.400000 2987.400000
1,192,35,35 7426.450000 7426.450000
1,64,35,35 2095.575000 2095.575000
1,32,35,35 951.600000 951.600000
1,256,35,35 6450.300000 6450.300000
1,96,35,35 2278.120000 2278.120000
1,288,35,35 2174.160000 2174.160000
1,384,17,17 1343.900000 1343.900000
1,768,17,17 6924.121429 6924.121429
1,192,17,17 1147.270000 1147.270000
1,192,8,8 1408.450000 1408.450000
1,1280,8,8 1234.775000 1234.775000
1,320,8,8 1458.866667 1458.866667
1,768,8,8 1449.400000 1449.400000
1,2048,8,8 1594.883333 1594.883333
1,1001 521.050000 521.050000
