1001 9425.000000 9425.000000
1,32,149,149 796.250000 1692.125000
1,64,147,147 1391.684211 2575.055556
1,160,73,73 1315.785714 1811.421053
1,64,73,73 637.916667 839.400000
1,96,71,71 1010.300000 1866.684211
1,192,35,35 726.916667 1806.500000
1,64,35,35 612.256757 1280.760000
1,384,35,35 1068.230303 1043.473054
1,96,35,35 492.325000 1304.054054
1,384,17,17 638.928571 1405.285714
1,192,17,17 439.292517 755.962121
1,224,17,17 340.636364 1396.782609
1,1024,17,17 769.257009 1001.916084
1,256,17,17 480.533333 1172.189542
1,320,17,17 310.888889 1115.900000
1,1024,8,8 175.571429 1117.250000
1,384,8,8 408.090909 438.153846
1,512,8,8 254.363636 739.435484
1,1536,8,8 205.688525 482.008475
1,256,8,8 163.061947 1239.466667
1,1536,1,1 93.875000 346.666667
1,1001 46.300000 24.235294
2 6326.000000 6326.000000
1,3,299,299 663.375000 663.375000
1,32,147,147 1528.500000 1027.777778
1,96,73,73 994.571429 1276.900000
1,192,71,71 2006.916667 2011.400000
1,224,35,35 626.285714 626.285714
1,448,8,8 242.576923 562.586207
1,1,1,1536 93.000000 305.875000
